,Episode,Timestep,Policy_Loss,Critic_Loss,RM_Score,Ref_KL
84,5,680,-0.006786402285342774,0.006539679411798715,-2.1004841327667236,-0.036567818373441696
85,5,688,-0.002482313136897574,0.01727415882050991,-2.0124380588531494,-0.028233593329787254
86,5,696,-0.006630029251277847,0.022692006081342697,-2.196805000305176,-0.046796735376119614
87,5,704,-0.006273228821464727,0.01600535400211811,-2.7216708660125732,-0.04180299490690231
88,5,712,-0.006941567783246683,0.01838677003979683,-2.6076204776763916,-0.0663030594587326
89,5,720,-0.009249492098570044,0.027465640008449553,-2.2550196647644043,-0.06595171988010406
90,5,728,-0.0027225080925234123,0.027776944637298583,-1.8819291591644287,-0.04084959998726845
91,5,736,-0.011539375539086905,0.03178826048970222,-1.8316669464111328,-0.06949648261070251
92,5,744,-0.005500378552045504,0.014188305102288723,-1.6084598302841187,-0.027618343010544777
93,5,752,-0.0027038473717766465,0.007328357174992561,-2.2298314571380615,-0.028706256300210953
94,5,760,-0.004926754198959315,0.02306072600185871,-2.4127445220947266,-0.04170602932572365
95,5,768,-0.005705391818827366,0.016340171918272972,-2.420984983444214,-0.036609310656785965
96,5,776,-0.0034334112877331792,0.013946419581770897,-2.0583510398864746,-0.03242814913392067
97,6,784,-0.010050082556540474,0.022264223918318747,-1.9859888553619385,-0.08260393887758255
98,6,792,-0.003694690607187567,0.01679995022714138,-2.01297664642334,-0.03250325471162796
99,6,800,-0.0038891181166945898,0.027417188882827757,-3.4448928833007812,-0.04707930609583855
100,6,808,-0.004812620006214274,0.033671244978904724,-1.7276411056518555,-0.05188584327697754
101,6,816,-0.0019142072792874387,0.021662193164229394,-2.590620994567871,-0.02916586771607399
102,6,824,-0.007392450964471209,0.009763120487332345,-2.1962592601776123,-0.03910287469625473
103,6,832,-0.007470368814847461,0.028009912371635436,-3.3707833290100098,-0.0789884552359581
104,6,840,-0.016237666004599305,0.022991131618618967,-2.347598075866699,-0.04461251571774483
105,6,848,-0.00862833095568476,0.023184186220169066,-1.6930880546569824,-0.036674030125141144
106,6,856,-0.047279600709589434,0.06549675166606903,-2.6523382663726807,-0.1039760559797287
107,6,864,-0.00842439924977043,0.02526499144732952,-2.985752582550049,-0.038844846189022064
108,6,872,-0.00757415785556077,0.026774828508496284,-2.1014351844787598,-0.047672443091869354
109,6,880,-0.0024547078657178646,0.011328997649252414,-1.6088664531707764,-0.028715480118989944
110,6,888,-0.008574734313515363,0.01643198952078819,-2.720280408859253,-0.04074564203619957
111,6,896,-0.006580525791203584,0.010492566786706448,-2.380653142929077,-0.055075690150260925
112,6,904,-0.009412768612219225,0.0269958920776844,-1.8235745429992676,-0.05456213280558586
113,6,912,-0.005977267046182533,0.012618487887084483,-2.14312481880188,-0.0387054942548275
114,6,920,-0.0039753646792632935,0.010433914512395859,-1.581729769706726,-0.03146865963935852
115,6,928,-0.004348250477596594,0.013549909181892871,-2.1214256286621094,-0.04254560545086861
116,6,936,-0.03600328423926839,0.053976836055517195,-2.43094801902771,-0.05819777026772499
117,7,944,-0.01986069862482509,0.028849562257528306,-3.008528709411621,-0.04527231678366661
118,7,952,-0.045230958859247036,0.048590388149023056,-2.5509727001190186,-0.07986008375883102
119,7,960,-0.00868115500238673,0.015195999667048455,-2.1275172233581543,-0.053853247314691544
120,7,968,-0.003319627938140002,0.027482085675001145,-3.1052262783050537,-0.036726146936416626
121,7,976,-0.005722412570958113,0.03000655770301819,-2.4581220149993896,-0.04372074455022812
122,7,984,-0.005666927625247809,0.009071381948888301,-2.232328176498413,-0.03231256082653999
123,7,992,-0.009875631116096883,0.01023931298404932,-2.5874171257019043,-0.05227918177843094
124,7,1000,-0.004753112697449069,0.022526224702596666,-1.2376753091812134,-0.04784347489476204
125,7,1008,-0.015558872259680357,0.019866231083869933,-2.624115467071533,-0.0779089629650116
126,7,1016,-0.0022417540399146674,0.012579786404967309,-1.9447747468948364,-0.036763787269592285
127,7,1024,-0.0027971855947726,0.021429705992341043,-1.799188494682312,-0.030332237482070923
128,7,1032,-0.003305776548995709,0.01194306518882513,-2.7350263595581055,-0.03524436056613922
129,7,1040,-0.011135524564906518,0.03543524742126465,-2.362454891204834,-0.09566338360309601
130,7,1048,-0.006871834319463232,0.020636042952537535,-2.6315174102783203,-0.047719165682792664
131,7,1056,-0.00479280509707678,0.01100566815584898,-1.8251177072525024,-0.03314017504453659
132,7,1064,-0.003009165994672003,0.01481370348483324,-1.969001293182373,-0.033864911645650864
133,7,1072,-0.003911659584127846,0.029786153882741927,-0.8149957656860352,-0.05035237595438957
134,7,1080,-0.010111066844251582,0.020717663690447807,-2.4716382026672363,-0.06463918834924698
135,7,1088,-0.005441987042740948,0.014765830338001251,-2.5405068397521973,-0.033368732780218124
136,8,1096,-0.0019038379984635868,0.038591692596673964,-1.39508056640625,-0.04598800465464592
137,8,1104,-0.0018208616438641911,0.0156102504581213,-1.4199200868606567,-0.03128573298454285
138,8,1112,-0.007787032334454125,0.02239551767706871,-2.624483823776245,-0.0766514390707016
139,8,1120,-0.0011368278254934693,0.009753752127289772,-2.27280330657959,-0.04738856479525566
140,8,1128,-0.002441384729627316,0.015090331993997097,-1.8385355472564697,-0.0424453504383564
141,8,1136,-0.0008757125822739908,0.019397656619548797,-2.3590197563171387,-0.06251224875450134
142,8,1144,-0.0008568379105554413,0.016813601180911065,-2.624985933303833,-0.034309130162000656
143,8,1152,-0.0045931679396289836,0.02017473727464676,-1.3674219846725464,-0.05372531712055206
144,8,1160,-0.002781539622560558,0.02008242644369602,-1.9453620910644531,-0.040988583117723465
145,8,1168,-0.0027710971637588955,0.013607683032751084,-1.6828430891036987,-0.03541496396064758
146,8,1176,-0.0010991111623297912,0.02991061396896839,-2.7459311485290527,-0.04973715543746948
147,8,1184,-0.0009719523525518525,0.01354371476918459,-2.041346549987793,-0.028302544727921486
148,8,1192,-0.003718257781918055,0.015073023550212384,-3.1182897090911865,-0.03492146357893944
149,8,1200,-0.00505252972307062,0.03529134914278984,-2.9290859699249268,-0.08649900555610657
150,8,1208,-0.005335328169167042,0.02380230575799942,-1.9570571184158325,-0.05297664552927017
151,8,1216,-0.003981654021913528,0.017680741846561432,-2.736609697341919,-0.0502120666205883
152,8,1224,-0.004882319029911741,0.012068664096295834,-2.372922658920288,-0.042288146913051605
153,8,1232,-0.007614928485736527,0.0075034239329397675,-2.6058874130249023,-0.0423286110162735
154,8,1240,-0.002191080486005603,0.03987042903900147,-1.737148404121399,-0.04762071743607521
155,8,1248,-0.005220731999725103,0.01746387742459774,-2.5525665283203125,-0.037455856800079346
156,9,1256,-0.014261177897282096,0.021041597053408623,-2.433781147003174,-0.06683196872472763
157,9,1264,-0.0059834160532318496,0.009223084524273872,-1.8600178956985474,-0.041868798434734344
158,9,1272,-0.0035193903287108696,0.007751709502190352,-1.5372180938720703,-0.030731119215488434
159,9,1280,-0.00607393089985635,0.01957765780389309,-0.9152792096138,-0.031843286007642746
160,9,1288,-0.013804619310576527,0.011100067757070065,-2.1417887210845947,-0.037607721984386444
161,9,1296,-0.006957921851426363,0.029083477333188057,-2.097811222076416,-0.045664556324481964
162,9,1304,-0.011013039124691204,0.009539101086556912,-2.181959390640259,-0.04035963863134384
163,9,1312,-0.003096280360750825,0.027097787708044052,-2.4727022647857666,-0.04748241603374481
164,9,1320,-0.004806683301944758,0.016838136687874795,-2.94411301612854,-0.03361484408378601
165,9,1328,-0.005159753561019898,0.009190576337277889,-2.349900007247925,-0.035901665687561035
166,9,1336,-0.003000205575608561,0.015314381383359433,-2.034951686859131,-0.036936525255441666
167,9,1344,-0.003280038716053468,0.012455698661506176,-1.6768412590026855,-0.0312914103269577
168,9,1352,-0.003882286557927728,0.009914626739919186,-2.2137999534606934,-0.039398591965436935
169,9,1360,-0.003517392184585333,0.011637118831276893,-1.7932192087173462,-0.0458570159971714
170,9,1368,-0.003006272555785472,0.015420028008520603,-2.1108479499816895,-0.03400630131363869
171,9,1376,-0.0029814226635608066,0.021649520099163055,-2.504544973373413,-0.03330536559224129
172,9,1384,-0.001049948757963648,0.007423415593802929,-2.062756299972534,-0.026109663769602776
173,9,1392,-0.0013937917349039707,0.02474573515355587,-2.2079358100891113,-0.03707021102309227
174,9,1400,-0.003337871666690262,0.013242829218506813,-2.700565814971924,-0.057059671729803085
175,10,1408,-0.004740615460013942,0.01081950031220913,-2.1022770404815674,-0.037474311888217926
176,10,1416,-0.005545783982233843,0.013207400962710381,-2.6693902015686035,-0.03532867878675461
177,10,1424,-0.005149921848351368,0.017934413626790047,-1.7445460557937622,-0.04927965626120567
178,10,1432,-0.013391216599120525,0.01664494052529335,-1.816383957862854,-0.045971717685461044
179,10,1440,-0.0039324815784084425,0.032641520351171495,-3.2331626415252686,-0.053200751543045044
180,10,1448,-0.009386923691909032,0.009256976656615734,-2.5144081115722656,-0.039041150361299515
181,10,1456,-0.0037772946458176195,0.01374218761920929,-2.060861825942993,-0.03314666822552681
182,10,1464,-0.009240004979074002,0.018728721141815185,-3.0373034477233887,-0.050986919552087784
183,10,1472,-0.006103211030949751,0.019073420017957688,-1.9196491241455078,-0.04598968103528023
184,10,1480,-0.0033943617119120972,0.011559464037418365,-1.522084355354309,-0.04549853876233101
185,10,1488,-0.002535947143837802,0.01177169494330883,-2.241020679473877,-0.02743143029510975
186,10,1496,-0.009637603269356986,0.010097502544522286,-2.2306253910064697,-0.047769203782081604
187,10,1504,-0.004755362883315684,0.029588900879025458,-1.6851837635040283,-0.05433611199259758
188,10,1512,-0.013138766324482276,0.02145306542515755,-2.4092578887939453,-0.0770542174577713
189,10,1520,-0.006126346863572963,0.019171992689371108,-1.6458441019058228,-0.06221974268555641
190,10,1528,-0.004906012913079394,0.023599831759929656,-1.3223516941070557,-0.05865619704127312
191,10,1536,-0.0036639287546904598,0.026872270926833152,-2.1104896068573,-0.0458231158554554
192,10,1544,-0.006232995421476062,0.006256899796426296,-2.1757259368896484,-0.040557894855737686
193,10,1552,-0.006961978313574946,0.01759839095175266,-1.3486332893371582,-0.03576431795954704
194,10,1560,-0.006769597080983658,0.031796260923147204,-2.588046073913574,-0.06921333819627762
195,11,1568,-0.005864138878683889,0.016677914559841155,-2.243684768676758,-0.03507617488503456
196,11,1576,-0.0058324813140699485,0.029221909865736962,-1.9155393838882446,-0.049860816448926926
197,11,1584,-0.009945015923449319,0.014523836970329284,-2.358994483947754,-0.06586643308401108
198,11,1592,-0.003997631004494906,0.022250424325466155,-2.039440870285034,-0.043500274419784546
199,11,1600,-0.007536187627101754,0.011529511213302613,-2.505723714828491,-0.04685383662581444
200,11,1608,-0.022920284401152458,0.03466114550828934,-2.330850601196289,-0.051349494606256485
201,11,1616,-0.006241749991318102,0.010186341591179371,-1.8458137512207031,-0.029537534341216087
202,11,1624,-0.0055689867572255025,0.01740536391735077,-1.8753607273101807,-0.03871869668364525
203,11,1632,-0.010558330336243671,0.017920519039034844,-1.9738246202468872,-0.07649553567171097
204,11,1640,-0.004740835496681939,0.007270778063684702,-1.1804704666137695,-0.0491674579679966
205,11,1648,-0.005729792333113437,0.008051983453333378,-1.4308844804763794,-0.03315272554755211
206,11,1656,-0.006222485549369594,0.009571274928748607,-1.7945454120635986,-0.03587910905480385
207,11,1664,-0.002609292804481811,0.0169772170484066,-1.1141782999038696,-0.044149309396743774
208,11,1672,-0.0035212944812883507,0.020823650434613226,-2.741471529006958,-0.03206849843263626
209,11,1680,-0.0038997287153506475,0.014423636719584465,-2.656049966812134,-0.038156814873218536
210,11,1688,-0.0051183359940296215,0.014549737982451915,-1.7991927862167358,-0.05965424329042435
211,11,1696,-0.0029159257079300004,0.012734644860029221,-2.579528570175171,-0.04400843381881714
212,11,1704,-0.005346720084162371,0.009625082276761532,-1.8336303234100342,-0.03949591889977455
213,11,1712,-0.005579329884312756,0.023335053771734237,-3.4285526275634766,-0.040111806243658066
214,12,1720,-0.01104050094672857,0.010977883636951447,-1.9867042303085327,-0.054101113229990005
215,12,1728,-0.0029104589211783605,0.018405333161354065,-1.6290382146835327,-0.035183291882276535
216,12,1736,-0.005375996956399831,0.014491636492311954,-2.5656001567840576,-0.06843344867229462
217,12,1744,-0.007883879529663318,0.0143378846347332,-2.7204034328460693,-0.04359550029039383
218,12,1752,-0.00991562227054601,0.04927514940500259,-1.8207920789718628,-0.07882214337587357
219,12,1760,-0.006789309935811616,0.01786312758922577,-2.1261658668518066,-0.042586300522089005
220,12,1768,-0.013933404875342604,0.008237259462475777,-1.5927938222885132,-0.038720663636922836
221,12,1776,-0.0036123018152920848,0.025660881772637367,-3.255286693572998,-0.03212650120258331
222,12,1784,-0.013959687960641532,0.011868085712194443,-2.1555652618408203,-0.05364910140633583
223,12,1792,-0.009759324522565293,0.01541863139718771,-2.6117212772369385,-0.033969540148973465
224,12,1800,-0.006495593087038287,0.015617001615464688,-1.2781943082809448,-0.0420258454978466
225,12,1808,-0.01668906991926633,0.015831182524561883,-2.098562240600586,-0.08715672791004181
226,12,1816,-0.014152906648814679,0.009461335092782974,-2.1012156009674072,-0.053193915635347366
227,12,1824,-0.0054087605222775895,0.027497850358486176,-2.3360939025878906,-0.03981994092464447
228,12,1832,-0.009056727688039246,0.013658486492931842,-2.208524703979492,-0.03733149170875549
229,12,1840,-0.006102710201139417,0.013251419365406036,-1.99102783203125,-0.03917023167014122
230,12,1848,-0.00809930841228379,0.01452876403927803,-1.8599177598953247,-0.06654658913612366
231,12,1856,-0.009037813270583683,0.008240371569991111,-2.558938503265381,-0.03473256900906563
232,12,1864,-0.007503561918125001,0.01202587243169546,-1.313809871673584,-0.04230726137757301
233,12,1872,-0.005486940529272033,0.007457251753658056,-2.316573143005371,-0.03461122140288353
234,13,1880,-0.0038263534435373004,0.014575365372002125,-1.4751054048538208,-0.03265155851840973
235,13,1888,-0.004981924985986552,0.008239911682903767,-1.8779650926589966,-0.033144883811473846
236,13,1896,-0.006799750459595089,0.010567251779139041,-2.706238269805908,-0.034690648317337036
237,13,1904,-0.0029590870663469106,0.00873189140111208,-2.224824905395508,-0.03434472158551216
238,13,1912,-0.009934923681612418,0.009979691356420517,-2.2948780059814453,-0.04913623258471489
239,13,1920,-0.007430224323070433,0.009628014452755452,-2.300095558166504,-0.03417880833148956
240,13,1928,-0.007887380739612126,0.006956920400261879,-1.6682019233703613,-0.03484131023287773
241,13,1936,-0.005453794978325277,0.007219007983803749,-1.911812424659729,-0.030260084196925163
242,13,1944,-0.004619819350682519,0.022594783455133438,-2.9267783164978027,-0.029076723381876945
243,13,1952,-0.005216278459522527,0.01053774505853653,-1.3034718036651611,-0.033786699175834656
244,13,1960,-0.005096129886317158,0.011767659708857537,-2.216503858566284,-0.03574664890766144
245,13,1968,-0.00631184633821249,0.02464016042649746,-2.4987361431121826,-0.05185835063457489
246,13,1976,-0.0020685469910972643,0.016436950117349625,-2.0168046951293945,-0.030786652117967606
247,13,1984,-0.003476888240311382,0.018006659299135207,-1.680626630783081,-0.04253656417131424
248,13,1992,-0.0097850046293388,0.007784505281597376,-2.2997705936431885,-0.03114648163318634
249,13,2000,-0.007741154515770177,0.006421904172748327,-1.940382719039917,-0.035224154591560364
250,13,2008,-0.008483793453842736,0.0136606365442276,-2.877474308013916,-0.05236190930008888
251,13,2016,-0.048459279520830026,0.12423366755247116,-3.8019633293151855,-0.11215794831514359
252,13,2024,-0.003607760026881124,0.017624422907829285,-1.6358428001403809,-0.05024319887161255
253,14,2032,-0.024340849813597742,0.07242430001497269,-2.533996105194092,-0.059652071446180344
254,14,2040,-0.007260477796990017,0.015114885196089745,-1.6290349960327148,-0.037329066544771194
255,14,2048,-0.0067878244124585764,0.014126089960336685,-1.534658432006836,-0.03436632081866264
256,14,2056,-6.60949299344793e-06,0.002386737987399101,-1.7409394979476929,-0.04107010364532471
257,14,2064,-0.004256949796581466,0.021433087065815926,-3.2353498935699463,-0.08328791707754135
258,14,2072,-0.009669007914203576,0.009923440776765347,-2.3976023197174072,-0.06620074808597565
259,14,2080,-0.00221175059732559,0.013317716866731643,-1.3276487588882446,-0.0455993190407753
260,14,2088,-0.0012627948071212813,0.009856885112822057,-1.790202260017395,-0.032031066715717316
261,14,2096,-0.004518268030142281,0.00771882189437747,-1.5646461248397827,-0.03734229877591133
262,14,2104,-0.0016550987163270747,0.013184257224202156,-1.2138712406158447,-0.04564693197607994
263,14,2112,-0.002576734432250305,0.02704005055129528,-2.166090965270996,-0.06525638699531555
264,14,2120,-0.007243631111850846,0.013566719181835652,-1.842177152633667,-0.050978127866983414
265,14,2128,-0.0010915194791493831,0.016919297724962236,-1.974963903427124,-0.03031301125884056
266,14,2136,-0.0027338999513176533,0.008757726475596427,-2.2049264907836914,-0.03022744506597519
267,14,2144,-0.006325363985251897,0.010823971405625344,-2.675473928451538,-0.04723496735095978
268,14,2152,-0.0023610535488629127,0.01633278653025627,-2.8399391174316406,-0.040763113647699356
269,14,2160,-0.005156341456219593,0.0073808785527944565,-2.7527499198913574,-0.04277598485350609
270,14,2168,-0.004110129400214646,0.010326051153242588,-2.2755894660949707,-0.037864603102207184
271,14,2176,-0.0052603507458798045,0.0076583072543144224,-2.2141082286834717,-0.0403071790933609
272,14,2184,-0.002281671567743615,0.014198600128293038,-2.188309907913208,-0.03487067669630051
273,15,2192,-0.0071707045542325435,0.01337419617921114,-2.1640775203704834,-0.042998798191547394
274,15,2200,-0.0013703250275284517,0.011607727035880089,-1.8984345197677612,-0.03772398456931114
275,15,2208,-0.005418179406660784,0.011114585027098656,-1.540367603302002,-0.05215400084853172
276,15,2216,-0.004799694875600835,0.007140139304101467,-1.8235201835632324,-0.034698452800512314
277,15,2224,-0.002796306922529368,0.010026383399963378,-1.4326527118682861,-0.031113922595977783
278,15,2232,-0.00280941490918849,0.007670395448803902,-1.9229732751846313,-0.04212035611271858
279,15,2240,-0.002133450379534452,0.005009143427014351,-2.1422038078308105,-0.043343037366867065
280,15,2248,-0.00411403182893082,0.011664679273962975,-2.2913737297058105,-0.04019005969166756
281,15,2256,-0.007390960043630912,0.006894740555435419,-1.808467149734497,-0.04796877130866051
282,15,2264,-0.002723441086058642,0.008022717852145433,-1.571207880973816,-0.04459506273269653
283,15,2272,-0.0033788691047789143,0.005431881081312895,-1.419279932975769,-0.030024515464901924
284,15,2280,-0.004186894055720813,0.009095271676778793,-2.4393937587738037,-0.03621261566877365
285,15,2288,-0.004917880206539849,0.010474154725670815,-2.4295883178710938,-0.03297971561551094
286,15,2296,-0.008308646274281272,0.010259754769504071,-2.177076816558838,-0.050426844507455826
287,15,2304,-0.00316907355606304,0.011086531542241573,-1.3818514347076416,-0.03327232226729393
288,15,2312,-0.00580923152624564,0.010015305317938327,-1.9625415802001953,-0.038574766367673874
289,15,2320,-0.009585866332054138,0.008773644827306271,-2.570920467376709,-0.04464535787701607
290,15,2328,-0.012022374652781309,0.01044462937861681,-2.7411978244781494,-0.03884640336036682
291,15,2336,-0.022525920870680238,0.011846386082470416,-2.2987217903137207,-0.0648404061794281
292,16,2344,-0.01225809850781161,0.016848618909716607,-2.362483024597168,-0.04628555476665497
293,16,2352,-0.024490336672624836,0.018765783682465554,-2.0575475692749023,-0.06920847296714783
294,16,2360,-0.015440360570084976,0.011557649075984954,-1.5514854192733765,-0.046571340411901474
295,16,2368,-0.016279815066991433,0.012282098084688187,-1.9189211130142212,-0.06428361684083939
296,16,2376,-0.004687120238577336,0.0068002456799149515,-2.16344952583313,-0.030941227450966835
297,16,2384,-0.01775631362452259,0.013645536452531814,-2.418342351913452,-0.04367350414395332
298,16,2392,-0.021924994438904832,0.016427356377243997,-2.4480133056640625,-0.07560910284519196
299,16,2400,-0.006470053247812757,0.016643864288926124,-1.0721110105514526,-0.0483417771756649
300,16,2408,-0.004544826167821725,0.014428750239312648,-1.8633021116256714,-0.04818696901202202
301,16,2416,-0.005553657341420148,0.012790496274828912,-2.769146680831909,-0.04257966950535774
302,16,2424,-0.0022499032644645923,0.025384607538580895,-1.8222253322601318,-0.05138470605015755
303,16,2432,-0.0040433483488754975,0.0034086786676198245,-1.5754971504211426,-0.029295479878783226
304,16,2440,-0.003987315854192275,0.008256615418940783,-1.6843225955963135,-0.06312087178230286
305,16,2448,-0.0037778243112029488,0.006725071370601654,-2.338303804397583,-0.06114819645881653
306,16,2456,0.0012322584920184455,0.005531180743128061,-1.5277669429779053,-0.0337626151740551
