,Episode,Timestep,policy_loss,critic_loss,rm_score,ref_kl,generate_length
0,1,16,-0.009038432780653239,0.01604040926322341,0.44908738136291504,0.0,180.25
1,1,32,-0.005706425756216049,0.011821547988802195,0.6186973452568054,-0.00019840076856780797,190.8125
2,1,48,-0.0059944700449705126,0.009840507293120027,0.24014131724834442,-0.0010707969777286053,201.125
3,1,64,-0.0057510661892592905,0.013363753724843264,0.6059803366661072,-0.0015152000123634934,188.5
4,1,80,-0.004328146670013666,0.0116052214987576,0.18458986282348633,-0.0027044282760471106,195.375
5,1,96,-0.004500569764059037,0.010538291977718472,0.6369845867156982,-0.0034429491497576237,205.0
6,1,112,-0.006092213420197367,0.010556544363498687,0.6687576770782471,-0.0028468878008425236,204.75
7,1,128,-0.006438479432836175,0.010708377975970507,0.7866726517677307,-0.00251490599475801,196.125
8,1,144,-0.006609825231134891,0.011558202607557178,-0.12979130446910858,-0.0016900132177397609,189.625
9,1,160,-0.00854706633836031,0.011627395637333393,0.5947107076644897,-0.001551114721223712,227.375
10,1,176,-0.00807565338909626,0.011221325490623713,0.20532596111297607,-0.001480103237554431,175.9375
11,1,192,-0.008914627158083022,0.011530665121972561,0.18261213600635529,-0.0010691815987229347,181.375
12,1,208,-0.006003187550231814,0.011419793497771025,0.00012633204460144043,-0.0018966301577165723,167.0
13,1,224,-0.005662487260997296,0.009732690034434199,0.9088490009307861,-0.00189736217726022,176.625
14,1,240,-0.006870260881260038,0.010552312107756734,1.2276527881622314,-0.001384081202559173,216.125
15,1,256,-0.007050695060752332,0.006479990761727094,0.41826680302619934,-0.001774272765032947,197.75
16,1,272,-0.007603535428643227,0.008565213810652495,0.5386363863945007,-0.0023239110596477985,188.5
17,1,288,-0.011127358190788073,0.00584545056335628,0.43455687165260315,-0.002833120059221983,200.75
18,1,304,-0.005515072215348482,0.00938141206279397,0.5315207839012146,-0.0021795767825096846,195.75
19,1,320,-0.006950805662199855,0.009202959621325136,0.940166711807251,-0.002608416136354208,183.75
20,1,336,-0.007640259969048202,0.011770179867744446,0.4139184057712555,-0.0028191248420625925,197.0
21,1,352,-0.006775778671726585,0.007565276650711894,-0.2863337993621826,-0.00216303369961679,186.375
