,Episode,Timestep,Policy_Loss,Critic_Loss,Reward,RM_Reward,Ref_Reward
0,0,8,-0.11544058695071727,0.4922445178031921,-6.696090221405029,-5.991854190826416,-0.7042354345321655
1,0,16,-0.10612326023656352,0.32213147878646853,-5.951786518096924,-5.423966884613037,-0.5278195738792419
2,0,24,-0.09564743734773629,0.34486966133117675,-6.481297492980957,-5.609081268310547,-0.8722158670425415
3,0,32,-0.09337641556048766,0.40776561498641967,-5.905127048492432,-5.3383917808532715,-0.5667357444763184
4,1,40,-0.07052848324492515,0.22867493629455565,-6.340333938598633,-5.684418678283691,-0.6559146642684937
5,1,48,-0.09128129486198304,0.2884341895580292,-6.128195762634277,-5.8430891036987305,-0.28510725498199463
6,1,56,-0.051668144351424417,0.18481622338294984,-6.0067620277404785,-5.307596206665039,-0.6991657614707947
7,1,64,-0.10431294118025107,0.49540493488311765,-5.630667686462402,-4.692179203033447,-0.938488781452179
8,2,72,-7.237568497657776e-05,1.485657811164856,-4.720963954925537,-3.272012233734131,-1.4489519596099854
9,2,80,5.925074219703674e-06,0.3578766703605652,-3.79353404045105,-2.40289306640625,-1.3906409740447998
10,2,88,1.4007091522216797e-07,0.04472474157810211,-4.446155548095703,-2.575684070587158,-1.870471715927124
11,2,96,-9.410083293914795e-06,0.08801970332860946,-3.8070507049560547,-2.1543588638305664,-1.6526912450790405
12,3,104,-0.03838979229331017,0.05621853470802307,-3.493117570877075,-2.020479440689087,-1.4726381301879883
13,3,112,-0.01910071074962616,0.08116779923439026,-3.990359306335449,-2.275742769241333,-1.7146164178848267
14,3,120,2.960860729217529e-06,0.08698113858699799,-4.912845611572266,-3.2942605018615723,-1.6185847520828247
15,3,128,1.1399388313293458e-07,0.047909864038228986,-4.603124618530273,-3.0574467182159424,-1.545677900314331
16,4,136,3.129243850708008e-08,0.06495596840977669,-3.966493606567383,-2.5188446044921875,-1.4476491212844849
17,4,144,7.450580596923828e-09,0.045464552193880084,-4.791731834411621,-3.1551287174224854,-1.6366034746170044
18,4,152,1.7881393432617187e-08,0.17792082726955413,-4.283578872680664,-2.8393075466156006,-1.4442710876464844
19,4,160,-2.384185791015625e-08,0.12155409157276154,-5.090264797210693,-3.490255117416382,-1.6000096797943115
20,5,168,1.1920928955078126e-08,0.21979419887065887,-4.7203369140625,-3.34995698928833,-1.3703800439834595
21,5,176,-5.617737770080567e-07,0.10789455026388169,-4.844815731048584,-3.2861456871032715,-1.5586700439453125
22,5,184,1.1920928955078126e-08,0.14452024102210997,-3.460268497467041,-2.2305848598480225,-1.229683756828308
23,5,192,2.8312206268310546e-08,0.05716721266508103,-3.9366846084594727,-2.5821456909179688,-1.3545390367507935
24,6,200,-1.0710209608078003e-08,0.061454324424266814,-4.435248851776123,-2.718677282333374,-1.716571569442749
25,6,208,8.940696716308594e-08,0.07479397803544999,-4.141132354736328,-2.6037259101867676,-1.537406086921692
26,6,216,1.594424247741699e-07,0.18156433701515198,-4.632059574127197,-3.1227893829345703,-1.5092697143554688
27,6,224,4.1425228118896485e-07,0.09416167438030243,-4.529820442199707,-3.0292444229125977,-1.5005757808685303
28,7,232,1.6540288925170898e-07,0.025528057292103768,-5.519027233123779,-3.7306323051452637,-1.7883949279785156
29,7,240,-9.909272193908692e-08,0.10301547199487686,-4.585746765136719,-3.057749032974243,-1.5279982089996338
30,7,248,2.2677704691886903e-08,0.028031259402632715,-4.918664932250977,-3.2867026329040527,-1.6319619417190552
31,7,256,3.080815076828003e-07,0.05712156444787979,-4.567983150482178,-2.834023952484131,-1.7339589595794678
32,8,264,-4.6491622924804686e-07,0.11073402613401413,-4.506141662597656,-2.9580178260803223,-1.5481233596801758
