,Episode,Timestep,Policy_Loss,Critic_Loss,RM_Score,Ref_KL,Generate_Length
73,4,592,-0.005266498331911862,0.07362833768129348,-5.280138969421387,-0.013101818971335888,101.0
74,4,600,-0.010077331331558526,0.07233621329069137,-5.183000564575195,-0.01230642944574356,47.125
75,4,608,-0.009275319601874799,0.11864927411079407,-6.1347761154174805,-0.009899767115712166,49.0
76,4,616,-0.0082581048598513,0.07029630094766617,-5.989299297332764,-0.006308705545961857,70.5
77,4,624,-0.011754008498974145,0.08764190077781678,-5.366700649261475,-0.013773826882243156,44.875
78,5,632,-0.006269398215226829,0.07083261758089066,-4.662433624267578,-0.011998319067060947,73.0
79,5,640,-0.013049909941037186,0.09744387120008469,-5.532466888427734,-0.006351321469992399,39.25
80,5,648,-0.006784664327278733,0.08437052816152572,-5.667769432067871,-0.01924610510468483,80.5
81,5,656,-0.004871100070886314,0.0644693523645401,-5.329586982727051,-0.013746805489063263,89.5
82,5,664,-0.005292876670137048,0.11070211976766586,-4.692827224731445,-0.01952952891588211,74.0
83,5,672,-0.0039959908288437875,0.07486000657081604,-5.432790756225586,-0.012756587006151676,105.0
84,5,680,-0.006204555020667612,0.07997144907712936,-5.742986679077148,-0.011838480830192566,79.75
85,5,688,-0.010385772364679724,0.06631102412939072,-5.373226642608643,-0.010807988233864307,61.5
86,5,696,-0.007659796276129782,0.0773611307144165,-6.050727844238281,-0.016111591830849648,67.0
87,5,704,-0.006531226664083079,0.09286031723022461,-4.706700801849365,-0.011078368872404099,63.625
88,5,712,-0.0060731958830729125,0.08431801050901414,-5.020748138427734,-0.01236262172460556,75.75
89,5,720,-0.004273144749458879,0.06098063364624977,-6.009662628173828,-0.013162864372134209,103.0
90,5,728,-0.004583814751822501,0.07787841558456421,-5.336062431335449,-0.010985060594975948,107.125
91,5,736,-0.006984505488799186,0.07242508381605148,-5.4483137130737305,-0.012465380132198334,68.75
92,5,744,-0.007809825777076185,0.0734904944896698,-4.876698970794678,-0.01096679363399744,93.0
93,5,752,-0.009351985389366746,0.09963610023260117,-4.523614883422852,-0.00809831079095602,53.375
94,5,760,-0.00479904372477904,0.08543754816055298,-5.283462047576904,-0.010988039895892143,78.625
95,5,768,-0.01058663728472311,0.0874882310628891,-5.325305938720703,-0.010643159970641136,46.875
96,5,776,-0.007666315260576084,0.06610050350427628,-5.094461441040039,-0.010338508524000645,70.0
97,6,784,-0.0071304272394627334,0.08848951905965804,-5.278562068939209,-0.00778220547363162,71.375
98,6,792,-0.01151493275538087,0.07636843174695969,-5.707581520080566,-0.011997643858194351,44.625
99,6,800,-0.008572481269948185,0.07715609073638915,-5.348544120788574,-0.012277590110898018,73.5
100,6,808,-0.00800666319555603,0.07381981611251831,-4.842029094696045,-0.006426273379474878,66.5
101,6,816,-0.005353913246653974,0.06157204285264015,-5.450791358947754,-0.013156386092305183,96.125
102,6,824,-0.008014962030574679,0.07689153701066971,-5.026883125305176,-0.012847073376178741,78.25
103,6,832,-0.0072783680516295135,0.09638529270887375,-4.854691505432129,-0.013634341768920422,71.625
104,6,840,-0.011124482506420463,0.09176694005727767,-5.1091742515563965,-0.015443532727658749,66.375
105,6,848,-0.015279210009612142,0.08299981951713561,-5.167640209197998,-0.013947495259344578,45.125
106,6,856,-0.005020441627129913,0.058973703533411026,-5.491634845733643,-0.005771493539214134,85.25
107,6,864,-0.006061697471886873,0.07997705936431884,-4.779935836791992,-0.005235185381025076,68.625
108,6,872,-0.01187502157408744,0.07235114872455597,-5.868241310119629,-0.00949360616505146,45.125
109,6,880,-0.009694287204183638,0.08024280220270157,-4.587677478790283,-0.007273213472217321,57.875
110,6,888,-0.01102940384298563,0.0776041179895401,-5.421678066253662,-0.015054051764309406,48.0
111,6,896,-0.008283236008719542,0.14655965864658355,-3.7604281902313232,-0.003998437896370888,58.125
112,6,904,-0.006873839278705418,0.06919582486152649,-5.2003092765808105,-0.009665584191679955,66.5
113,6,912,-0.014021971996407956,0.097254778444767,-5.1362996101379395,-0.014578618109226227,36.125
114,6,920,-0.00993885655188933,0.07554563730955124,-4.8597941398620605,-0.01436876691877842,55.0
115,6,928,-0.0051731105195358396,0.06767037957906723,-5.50786828994751,-0.010909211821854115,98.625
116,6,936,-0.0072037504840409385,0.07802455127239227,-5.537639617919922,-0.011289969086647034,94.75
117,7,944,-0.00514434581855312,0.11872087568044662,-5.565802574157715,-0.009300753474235535,89.0
118,7,952,-0.008208381687290966,0.1129506453871727,-5.491263389587402,-0.010304098017513752,69.625
119,7,960,-0.007872889912687243,0.11472636312246323,-4.310587406158447,-0.011945395730435848,69.625
120,7,968,-0.007269743480719626,0.1023209571838379,-5.280767917633057,-0.00992080569267273,60.75
121,7,976,-0.008932367339730263,0.06991818845272064,-4.046675682067871,-0.008611585944890976,78.5
122,7,984,-0.010396043444052339,0.08795768916606903,-5.202651023864746,-0.009853293187916279,58.25
123,7,992,-0.015190335921943188,0.06861005425453186,-5.02219820022583,-0.0019391948590055108,37.0
124,7,1000,-0.011356295237783342,0.08157664388418198,-5.330575466156006,-0.011436637490987778,59.875
125,7,1008,-0.0062919582356698815,0.0662904679775238,-5.485560894012451,-0.00842099729925394,72.625
126,7,1016,-0.010501715121790767,0.0694757342338562,-4.659512996673584,-0.012199618853628635,43.75
127,7,1024,-0.011070797103457153,0.06055479198694229,-5.163623332977295,-0.010750875808298588,49.25
128,7,1032,-0.010822582757100463,0.07958511859178544,-4.14285945892334,-0.003015531226992607,54.375
129,7,1040,-0.015464927349239588,0.07150053679943084,-4.448073863983154,-0.009681626223027706,35.5
130,7,1048,-0.008665154402842745,0.06422407329082488,-4.526020526885986,-0.008092357777059078,61.375
131,7,1056,-0.011286619165912271,0.07058664411306381,-4.243910789489746,-0.01622074842453003,41.375
132,7,1064,-0.016830368619412183,0.10244790464639664,-4.349418640136719,-0.009937950409948826,34.75
133,7,1072,-0.014399819169193506,0.06076587960124016,-4.6794023513793945,-0.010644163936376572,39.75
134,7,1080,-0.00694208235363476,0.07875113785266877,-5.60647439956665,-0.006358884274959564,53.375
135,7,1088,-0.011606007278896869,0.06408252120018006,-4.297098636627197,-0.015626035630702972,44.625
136,8,1096,-0.011704451794503256,0.07456473112106324,-4.700948238372803,-0.011668337509036064,46.875
137,8,1104,-0.005247313075233251,0.05737874656915665,-5.007182598114014,-0.008781780488789082,74.375
138,8,1112,-0.012523735035210848,0.08869858086109161,-4.810792922973633,-0.014251243323087692,51.5
139,8,1120,-0.010651179146952927,0.10829594880342483,-5.4445295333862305,-0.006596159189939499,49.125
140,8,1128,-0.011956522028776817,0.04547436535358429,-4.147027492523193,-0.01386302150785923,34.5
141,8,1136,-0.008820042107254266,0.06840088367462158,-4.408692359924316,-0.010909677483141422,62.625
142,8,1144,-0.005495060328394174,0.06863314807415008,-5.389315128326416,-0.008613367564976215,68.0
143,8,1152,-0.016522491164505482,0.07751985937356949,-4.988933563232422,-0.01666511595249176,36.625
144,8,1160,-0.014845185608282917,0.12392419725656509,-4.1104607582092285,-0.018423698842525482,28.375
145,8,1168,-0.012333061476238073,0.04864044412970543,-4.491909503936768,-0.026518218219280243,34.125
146,8,1176,-0.017295451019890606,0.0639224261045456,-4.823385238647461,-0.01913396641612053,38.625
147,8,1184,-0.007640099117998034,0.056412290781736374,-4.445384979248047,-0.007320673670619726,56.75
148,8,1192,-0.02092661210335791,0.12712282240390776,-3.6265790462493896,-0.0181730967015028,28.625
149,8,1200,-0.01597691555507481,0.0934448003768921,-3.1976914405822754,-0.022008297964930534,37.125
150,8,1208,-0.046421140618622306,0.05288034304976463,-3.6528329849243164,-0.05452398210763931,9.25
151,8,1216,-0.023725382052361965,0.08460785001516342,-3.8242669105529785,-0.03994311764836311,21.0
152,8,1224,-0.016217139782384038,0.10435047447681427,-3.680908203125,-0.027813587337732315,35.375
153,8,1232,-0.020119859464466573,0.09138892292976379,-2.886568546295166,-0.04329819232225418,20.75
154,8,1240,-0.018647340929601342,0.07675999402999878,-4.008310794830322,-0.027183596044778824,27.0
155,8,1248,-0.02900398555211723,0.09634245485067368,-3.1449127197265625,-0.06785310804843903,17.0
156,9,1256,-0.053948137388942996,0.12292926460504532,-2.78511381149292,-0.14105351269245148,6.625
157,9,1264,-0.037118500005453824,0.13453807830810546,-2.401848554611206,-0.1235618144273758,10.0
158,9,1272,-0.03608938539400697,0.31138553023338317,-2.953211784362793,-0.4925216734409332,2.5
159,9,1280,-0.02201603278517723,0.07688155025243759,-2.987612009048462,-0.06846998631954193,19.625
160,9,1288,-0.034404203807935116,0.10296439230442048,-3.384028434753418,-0.25459256768226624,4.75
161,9,1296,-0.039317451510578395,0.09633056670427323,-3.6649138927459717,-0.11411824822425842,9.875
162,9,1304,-0.030394844058901072,0.187797012925148,-3.053767442703247,-0.2739754319190979,5.0
163,9,1312,-0.03236059034243226,0.12209015339612961,-2.7637417316436768,-0.40531232953071594,3.375
164,9,1320,-0.02612181268632412,0.14508989751338958,-2.7632274627685547,-0.5502179265022278,3.0
165,9,1328,-0.0326264638453722,0.1421140104532242,-2.8498239517211914,-0.14539946615695953,10.0
166,9,1336,-0.03264874354936183,0.3580818951129913,-2.9814720153808594,-0.5373080372810364,3.0
167,9,1344,-0.024011928727850317,0.2761154413223267,-2.8652584552764893,-0.44062161445617676,3.5
168,9,1352,-0.03850379213690758,0.1406906098127365,-3.1695022583007812,-0.4202994406223297,3.0
169,9,1360,-0.024835173327301164,0.11173603385686874,-2.4102911949157715,-0.4371521770954132,3.25
170,9,1368,-0.025869525788584723,0.04475689902901649,-3.225294828414917,-0.07782716304063797,17.875
171,9,1376,-0.03649028833024204,0.06169932633638382,-2.5428884029388428,-0.42355698347091675,3.25
172,9,1384,-0.02835750300437212,0.09570686966180801,-2.531008005142212,-0.5254642367362976,3.25
173,9,1392,-0.020236545777879655,0.20726443231105804,-2.455239772796631,-0.3325684070587158,3.5
174,9,1400,-0.029272433440200984,0.07909885197877883,-2.829016923904419,-0.48623427748680115,3.0
175,10,1408,-0.02021915018558502,0.0911041870713234,-2.915719985961914,-0.547300398349762,3.0
176,10,1416,-0.025155627727508546,0.20073435306549073,-1.7711100578308105,-0.3939344584941864,3.375
177,10,1424,-0.03566688969731331,0.1505288988351822,-3.8259482383728027,-0.49836504459381104,3.0
178,10,1432,-0.04073808146640658,0.057209385186433794,-3.214020252227783,-0.2829085886478424,3.5
179,10,1440,-0.019248660001903773,0.11929329633712768,-2.05601167678833,-0.2308730036020279,4.625
180,10,1448,-0.033825529552996156,0.04290416389703751,-3.0043234825134277,-0.4043563902378082,3.125
181,10,1456,-0.016925343545153737,0.07278693616390228,-3.514983654022217,-0.07314532995223999,24.5
182,10,1464,-0.020402236189693213,0.08173639327287674,-3.2046730518341064,-0.07017374038696289,16.875
183,10,1472,-0.011332155903801322,0.09367801100015641,-3.367091417312622,-0.08918013423681259,20.0
184,10,1480,-0.03325894577428699,0.05757502242922783,-3.7749228477478027,-0.1030135229229927,13.625
185,10,1488,-0.035511023551225665,0.061619863659143445,-3.3312125205993652,-0.1343568116426468,9.5
186,10,1496,-0.04531477075070143,0.066826032102108,-3.0687291622161865,-0.3322955369949341,3.375
187,10,1504,-0.048107711225748064,0.11753369718790055,-2.9690585136413574,-0.5213974118232727,2.75
188,10,1512,-0.03554723057895899,0.08357402086257934,-4.098967552185059,-0.08747442811727524,11.25
189,10,1520,-0.032797299325466156,0.18064562678337098,-2.6069302558898926,-0.18704946339130402,7.125
190,10,1528,-0.008671021781628952,0.06232654079794884,-2.74360990524292,-0.03334640711545944,27.0
191,10,1536,-0.0404026570962742,0.07262489050626755,-2.219712257385254,-0.26766762137413025,4.875
192,10,1544,-0.023080972954630852,0.07728958725929261,-2.7276015281677246,-0.08787207305431366,14.875
193,10,1552,-0.01553736492060125,0.1106405183672905,-3.447885036468506,-0.04996531456708908,25.875
194,10,1560,-0.028146914299577476,0.06354819238185883,-3.174889087677002,-0.061437007039785385,15.25
195,11,1568,-0.02467829277738929,0.10988281816244125,-3.3546013832092285,-0.06979437172412872,13.5
196,11,1576,-0.017367452383041382,0.0707704558968544,-2.4560320377349854,-0.05558472126722336,19.25
197,11,1584,-0.023209449974820016,0.1172571450471878,-2.8194522857666016,-0.0410744845867157,16.625
198,11,1592,-0.020868249144405125,0.09542733728885651,-2.857774496078491,-0.06962613761425018,17.75
199,11,1600,-0.015912774298340083,0.08465868085622788,-3.382810592651367,-0.06226605176925659,18.5
200,11,1608,-0.03084301557391882,0.09477392882108689,-3.9282894134521484,-0.06493929028511047,16.375
201,11,1616,-0.03416008555795998,0.050801556557416916,-3.779827356338501,-0.11580634862184525,11.875
202,11,1624,-0.024408239359036087,0.06255579814314842,-3.1866042613983154,-0.06705447286367416,20.125
203,11,1632,-0.027025857055559755,0.07867443412542344,-3.0498719215393066,-0.17446045577526093,7.625
204,11,1640,-0.03875856674276292,0.14675189256668092,-2.924250602722168,-0.5100433826446533,3.0
205,11,1648,-0.03598512429744005,0.041335662454366685,-3.150747060775757,-0.4320541322231293,3.125
206,11,1656,-0.03966077333316207,0.04886401668190956,-2.9350321292877197,-0.19870324432849884,6.875
207,11,1664,-0.015883072221186012,0.05442302897572517,-3.048785448074341,-0.0578596405684948,16.875
208,11,1672,-0.03046483905054629,0.1266182094812393,-3.096682548522949,-0.542916476726532,3.0
209,11,1680,-0.021334344160277397,0.07677327543497085,-3.455218553543091,-0.0834503173828125,16.625
210,11,1688,-0.015196429379284383,0.05604849830269813,-3.0548832416534424,-0.05160275474190712,31.625
211,11,1696,-0.04066782111767679,0.19026578664779664,-2.1694107055664062,-0.5106546878814697,2.75
212,11,1704,-0.04688785076141357,0.08489683419466018,-3.4812722206115723,-0.3129837214946747,4.0
213,11,1712,-0.02662643315270543,0.0629019558429718,-2.9467530250549316,-0.13456177711486816,9.5
214,12,1720,-0.019096302427351476,0.05863958895206452,-2.6520180702209473,-0.16228847205638885,6.25
215,12,1728,-0.010997182037681342,0.05144060179591179,-2.8241043090820312,-0.05463789775967598,19.0
216,12,1736,-0.02085549379698932,0.046231461316347124,-3.0361437797546387,-0.05015363171696663,19.875
217,12,1744,-0.023646486888173966,0.1108784794807434,-2.3621933460235596,-0.22423504292964935,6.875
218,12,1752,-0.0331561204046011,0.09710442870855332,-3.006639003753662,-0.13588900864124298,7.375
219,12,1760,-0.03498351685702801,0.0987826094031334,-2.790245771408081,-0.147084042429924,11.375
220,12,1768,-0.031068329175468534,0.08787271976470948,-3.7190001010894775,-0.10231565684080124,12.5
221,12,1776,-0.012152373371645809,0.0544627420604229,-4.152212142944336,-0.05751991271972656,24.375
222,12,1784,-0.03688294794410467,0.08466394990682602,-2.839106321334839,-0.07959749549627304,10.875
223,12,1792,-0.02897222386673093,0.08458549231290817,-2.755262851715088,-0.09132382273674011,13.25
224,12,1800,-0.04052850529551506,0.17238244116306306,-3.4868807792663574,-0.2608523368835449,4.625
225,12,1808,-0.025187799171544612,0.1222921222448349,-2.893622636795044,-0.4880829155445099,3.375
226,12,1816,-0.03116716453805566,0.08603726625442505,-2.8416128158569336,-0.48357194662094116,2.625
227,12,1824,-0.03877528458833694,0.11892379373311997,-3.7102644443511963,-0.15193721652030945,8.875
228,12,1832,-0.03768277810886502,0.08221522122621536,-2.6421451568603516,-0.17034615576267242,5.625
229,12,1840,-0.02382320202887058,0.07820860296487808,-2.8458969593048096,-0.119085393846035,13.0
230,12,1848,-0.030774468556046486,0.09005445092916489,-3.089961290359497,-0.10970806330442429,11.25
231,12,1856,-0.03210514485836029,0.1081465408205986,-3.0881423950195312,-0.250833660364151,5.875
232,12,1864,-0.019214069261215626,0.057148441672325134,-3.1279921531677246,-0.056206636130809784,14.625
233,12,1872,-0.02978105847723782,0.07841124087572098,-3.000182867050171,-0.2194066196680069,5.75
234,13,1880,-0.03221902661025524,0.0469000056385994,-2.7917304039001465,-0.27044522762298584,4.625
235,13,1888,-0.025616173539310692,0.05124502405524254,-3.38110089302063,-0.10478021949529648,10.75
236,13,1896,-0.014325875946087762,0.08106854856014252,-2.8476500511169434,-0.10107187926769257,12.75
237,13,1904,-0.023056070040911435,0.08091295212507248,-2.1206252574920654,-0.11688954383134842,11.25
238,13,1912,-0.030795376840978862,0.09770943522453308,-2.7427477836608887,-0.11077824980020523,12.0
239,13,1920,-0.03618850819766521,0.12682341486215593,-1.8018324375152588,-0.34929174184799194,3.5
240,13,1928,-0.036906206607818605,0.0767232209444046,-2.717879295349121,-0.34563377499580383,4.0
241,13,1936,-0.022496115323156117,0.060763946175575255,-3.4446444511413574,-0.10819435119628906,11.0
242,13,1944,-0.04320544209331274,0.08474896848201752,-2.670055866241455,-0.4790550768375397,3.25
243,13,1952,-0.030315198563039304,0.04676524996757507,-3.3404793739318848,-0.09533215314149857,13.0
244,13,1960,-0.02179228590684943,0.08983732014894485,-4.092029571533203,-0.08044189214706421,17.875
245,13,1968,-0.02853744220919907,0.13190256357192992,-2.8661084175109863,-0.24436256289482117,4.375
246,13,1976,-0.04025195222347975,0.14649057984352112,-2.5616588592529297,-0.16384558379650116,8.125
247,13,1984,-0.031373098865151404,0.06753944009542465,-3.494739532470703,-0.12327340990304947,9.75
248,13,1992,-0.040467428416013716,0.07990035861730575,-3.280332326889038,-0.257600873708725,4.625
249,13,2000,-0.015708334074588493,0.06393958032131195,-3.6720736026763916,-0.039911139756441116,23.75
250,13,2008,-0.032965791202150284,0.11198295056819915,-2.2318496704101562,-0.22428619861602783,5.75
251,13,2016,-0.03440486155450344,0.10108982473611831,-3.2621347904205322,-0.3661881983280182,3.25
252,13,2024,-0.037680762633681295,0.04018914625048638,-3.0111284255981445,-0.24772332608699799,4.25
253,14,2032,-0.03535755975171924,0.05923365354537964,-2.9492735862731934,-0.23891721665859222,4.5
254,14,2040,-0.0160410868935287,0.051746856421232224,-2.7016401290893555,-0.04994748905301094,30.375
255,14,2048,-0.021763241570442914,0.042894496023654936,-2.6893484592437744,-0.2156486213207245,4.75
256,14,2056,-0.04196802098304033,0.08228361755609512,-2.8228037357330322,-0.4919130206108093,3.375
257,14,2064,-0.0291009257605765,0.0729502022266388,-3.4310383796691895,-0.12348081916570663,12.125
258,14,2072,-0.02748833759687841,0.05901787802577019,-3.504329204559326,-0.059333957731723785,18.25
259,14,2080,-0.02275568200275302,0.06808509677648544,-3.295644998550415,-0.06142546609044075,20.375
260,14,2088,-0.030445926869288088,0.058999820798635486,-1.9293708801269531,-0.20722496509552002,6.125
261,14,2096,-0.03569037867709994,0.06594943851232529,-3.3867335319519043,-0.2179962694644928,5.5
262,14,2104,-0.02923765839077532,0.0719987541437149,-3.0994248390197754,-0.3334410488605499,4.875
263,14,2112,-0.01543256666918751,0.04802333563566208,-3.8202013969421387,-0.049743492156267166,23.875
264,14,2120,-0.04845096088538412,0.1451110064983368,-2.821472644805908,-0.23109868168830872,4.75
265,14,2128,-0.008225198858417571,0.04467059075832367,-2.903181314468384,-0.08224205672740936,19.0
266,14,2136,-0.007542415597708896,0.07420805394649506,-3.148719072341919,-0.06953164935112,18.875
267,14,2144,-0.01812034915201366,0.07677183896303177,-3.041381597518921,-0.042308613657951355,28.125
268,14,2152,-0.03468452468514442,0.046463140100240705,-2.693106174468994,-0.2141273319721222,5.125
269,14,2160,-0.022361603321041913,0.086863973736763,-3.6694822311401367,-0.115055151283741,14.875
270,14,2168,-0.052289461623877286,0.1912989765405655,-2.068755626678467,-0.24702145159244537,4.875
271,14,2176,-0.011598033434711396,0.0920262798666954,-3.3071203231811523,-0.06161671131849289,25.5
272,14,2184,-0.020188960735686122,0.11049308031797409,-3.7600722312927246,-0.13171933591365814,13.375
273,15,2192,-0.015165571123361588,0.05802814215421677,-4.154964447021484,-0.04049476608633995,40.875
274,15,2200,-0.018455577036365866,0.07759103775024415,-3.611483573913574,-0.08307381719350815,19.25
275,15,2208,-0.026566847460344434,0.06222385391592979,-2.9597795009613037,-0.09244557470083237,15.5
276,15,2216,-0.030020043440163135,0.06751624494791031,-3.433677911758423,-0.2855922281742096,5.0
277,15,2224,-0.03367121927440166,0.11443272233009338,-2.605942726135254,-0.22153498232364655,5.125
278,15,2232,-0.05731724733486772,0.08154077231884002,-1.9627339839935303,-0.30471450090408325,3.625
279,15,2240,-0.027327148616313933,0.04544871151447296,-3.0944015979766846,-0.16250324249267578,8.0
280,15,2248,-0.011438008910045028,0.032649611681699754,-3.105407476425171,-0.060451433062553406,20.625
281,15,2256,-0.037606732174754146,0.061198430508375166,-2.446138620376587,-0.23248209059238434,4.375
282,15,2264,-0.037444802233949304,0.15424076318740845,-2.9890620708465576,-0.3385123610496521,3.5
283,15,2272,-0.033300154749304055,0.13851559162139893,-2.453434705734253,-0.17679645121097565,7.125
